Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_34_702.jpg;2.566581;1;0;3.158571;92.74796;81.72793;1.366366;194.392;0.2508705
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_34_743.jpg;-1.397172;1;0;3.181453;92.62501;81.69911;1.29433;194.663;0.1878314
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_34_785.jpg;-5.330382;1;0;3.238143;92.50108;81.67105;1.18679;194.6189;0.06300884
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_34_826.jpg;-8.867502;1;0;3.262281;92.37525;81.64249;1.1122;194.198;359.9765
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_34_867.jpg;-10.97869;1;0;3.285509;92.24812;81.61509;1.044052;193.4532;359.8973
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_34_911.jpg;-12.68286;1;0;3.308443;92.11942;81.59;0.9851561;192.4552;359.7794
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_34_952.jpg;-14.89535;1;0;3.329664;91.98929;81.56785;0.9284713;191.2329;359.6178
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_34_993.jpg;-15;1;0;3.348481;91.85875;81.54827;0.8333924;189.829;359.4554
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_035.jpg;-15;1;0;2.291989;91.76772;81.51949;359.8769;186.1632;359.6142
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_077.jpg;-15;1;0;1.684034;91.72247;81.47523;359.1714;179.4342;359.7893
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_119.jpg;-14.16435;1;0;1.410898;91.66377;81.41753;359.2962;170.7399;359.459
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_160.jpg;-11.69966;1;0;1.196734;91.63784;81.38915;359.2822;166.5929;359.0706
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_202.jpg;-9.20067;1;0;0.9022057;91.6183;81.36762;359.4999;163.4946;358.6518
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_243.jpg;-8.766205;1;0;0.7576172;91.6009;81.35194;359.8406;161.1268;358.2337
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_285.jpg;-6.660894;1;0;0.5232109;91.58745;81.33994;0.2051336;159.3897;357.8699
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_327.jpg;-4.163316;0;1;-0.3721956;91.57828;81.33303;0.6007893;158.1985;357.5096
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_368.jpg;-1.700599;0;1;-0.2477668;91.5734;81.3297;0.9555248;157.8039;357.1784
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_410.jpg;0;0;0;-0.1902332;91.57097;81.328;1.359419;157.5184;356.9409
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_451.jpg;0.649557;0;0;-0.1995972;91.56776;81.32622;1.882132;157.2245;356.854
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_493.jpg;2.484274;0;0;-0.232983;91.56603;81.32466;2.431187;157.2863;356.8606
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_535.jpg;4.374243;0;0;-0.2434218;91.56555;81.32361;2.966697;157.6858;356.9046
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_576.jpg;6.232437;0;0;-0.24843;91.56515;81.32281;3.503285;158.302;356.9843
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_618.jpg;8.112712;-0.0197718;0;-0.2040899;91.56934;81.32634;3.995337;159.081;356.7971
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_660.jpg;8.066984;-0.1472184;0;-0.1896476;91.57365;81.32648;4.209186;159.0846;356.6924
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_702.jpg;6.209523;-0.2710491;0;-0.1800339;91.58034;81.32628;4.280172;158.9992;356.5372
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_743.jpg;4.362385;-0.3941916;0;-0.1806053;91.58897;81.32533;4.229324;158.8878;356.3561
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_784.jpg;2.483091;-0.5194778;0;-0.18048;91.59846;81.32373;4.086863;158.7474;356.1636
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_827.jpg;0.5880059;-0.6458169;0;-0.1643203;91.61271;81.30719;3.148271;158.8669;356.8433
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_867.jpg;0;-0.7703286;0;-0.1668492;91.62517;81.29808;2.664827;158.6131;357.0525
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_909.jpg;0;-0.8952325;0;-0.1606987;91.6405;81.28578;1.969701;158.1255;357.4536
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_952.jpg;0;-1;0;-0.1846769;91.65875;81.27099;1.073773;157.4397;358.0122
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_35_993.jpg;0;-1;0;-0.2789599;91.68068;81.25866;0.06163847;157.2438;358.6187
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_034.jpg;0;-1;0;-0.3790552;91.70242;81.24654;359.209;157.467;359.3777
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_076.jpg;0;-1;0;-0.4243849;91.72459;81.23586;358.4733;157.6475;0.1338108
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_119.jpg;0;-1;0;-0.4171456;91.75372;81.22845;357.865;157.6044;0.8556226
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_160.jpg;0;-1;0;-0.425785;91.77187;81.22475;357.6301;157.2939;1.205094
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_202.jpg;1.318455;-1;0;-0.4365523;91.78868;81.22307;357.5517;156.8621;1.404106
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_243.jpg;3.131842;-0.8954746;0;-0.428904;91.80389;81.22356;357.6323;156.1494;1.42927
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_285.jpg;4.981505;-0.7721638;0;-0.4355569;91.81773;81.22592;357.8669;155.1736;1.289352
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_326.jpg;6.851718;-0.6474829;0;-0.4681469;91.83092;81.22959;358.2403;153.8301;1.011444
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_368.jpg;8.753302;-0.5207106;0;-0.4784303;91.84332;81.23387;358.7489;152.2034;0.7012597
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_409.jpg;10.63386;-0.3953404;0;-0.5815333;91.85672;81.23196;359.2807;151.739;0.4606766
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_451.jpg;12.50844;-0.2703679;0;-0.6114768;91.87305;81.22649;359.709;151.0655;0.2628643
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_494.jpg;14.36146;-0.1468336;0;-0.6271999;91.89146;81.22063;0.07702726;150.5159;0.06547032
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_535.jpg;15;-0.02282856;0;-0.6143894;91.90907;81.21542;0.4516155;149.8781;359.8813
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_577.jpg;15;0;0;-0.6207561;91.9273;81.20618;0.7094671;149.5143;359.822
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_618.jpg;15;0;0;-0.6160953;91.95582;81.19183;1.002021;148.9702;359.7785
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_661.jpg;15;-0.0835872;0;-0.5954943;91.97536;81.18446;1.15936;148.2884;359.7519
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_701.jpg;13.13564;-0.2078781;0;-0.5711683;91.99545;81.17598;1.220101;147.6526;359.8025
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_744.jpg;11.23959;-0.3342813;0;-0.5672024;92.01737;81.16605;1.160866;147.0303;359.9126
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_785.jpg;9.369944;-0.4589244;0;-0.6094152;92.04037;81.15533;1.048486;146.4949;0.03229475
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_826.jpg;7.49352;-0.5840193;0;-0.6023703;92.06422;81.14392;0.8937396;145.9321;0.1338846
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_869.jpg;5.624157;-0.7086435;0;-0.6195515;92.08861;81.1308;0.7065271;145.4012;0.2493515
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_909.jpg;3.74443;-0.8339586;0;-0.6564173;92.11399;81.11578;0.4782397;144.9366;0.3728571
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_951.jpg;-1.232671;-0.9586775;0;-0.6742662;92.13929;81.09821;0.2270547;144.8554;0.5283901
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_36_993.jpg;-3.107525;-1;0;-0.706968;92.16561;81.07886;359.9475;144.9708;0.6881745
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_035.jpg;-5.000036;-0.8968683;0;-0.7367104;92.19296;81.05856;359.6729;145.2728;0.8139184
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_076.jpg;-6.883516;-0.7713031;0;-0.738044;92.21906;81.03874;359.484;145.675;0.8923975
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_118.jpg;-8.743176;-0.6473257;0;-0.759395;92.25654;81.00869;359.3521;146.4928;0.9121019
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_159.jpg;-10.64164;-0.5207616;0;-0.7782799;92.27976;80.98877;359.375;147.1827;0.8651155
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_202.jpg;-12.54039;-0.3941782;0;-0.7802249;92.3013;80.96921;359.4887;147.9612;0.7701076
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_243.jpg;-14.35144;-0.2734413;0;-0.7736314;92.32163;80.94951;359.6602;148.9254;0.6469741
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_285.jpg;-15;-0.1477948;0;-0.8079434;92.34325;80.92893;359.786;149.8163;0.5250769
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_326.jpg;-15;-0.02296146;0;-0.7801707;92.36418;80.90955;359.9325;150.869;0.38695
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_367.jpg;-15;0;0;-0.7944145;92.38817;80.8923;0.02946844;151.4493;0.1761391
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_410.jpg;-15;0;0;-0.7912775;92.4124;80.87535;0.116745;151.9797;359.967
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_451.jpg;-15;0;0;-0.7877882;92.43678;80.8586;0.1952721;152.5072;359.764
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_493.jpg;-15;0;0;-0.7840053;92.46143;80.84166;0.2476814;153.0426;359.5872
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_535.jpg;-15;0;0;-0.7792892;92.48652;80.82475;0.2724622;153.5853;359.4331
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_576.jpg;-15;0;0;-0.7749823;92.51196;80.80801;0.2780139;154.1323;359.296
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_618.jpg;-15;0;0;-0.7709065;92.55068;80.7833;0.2578163;154.9557;359.1202
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_661.jpg;-15;0;0;-0.7668123;92.57705;80.76667;0.2057294;155.5097;359.0453
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_702.jpg;-15;0;0;-0.7623518;92.60397;80.75008;0.1222191;156.0739;359.0021
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_743.jpg;-15;0;0;-0.7583871;92.63127;80.73377;0.0220192;156.6461;358.9786
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_785.jpg;-15;0;0;-0.7537158;92.6584;80.71791;359.938;157.2235;358.9716
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_827.jpg;-15;0;0.0821541;-0.7541391;92.68517;80.70267;359.8925;157.7632;358.985
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_868.jpg;-13.75687;0;0.2076891;-0.7251164;92.71014;80.689;359.9168;158.2809;359.0079
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_909.jpg;-11.88361;0;0.3325731;-0.5398507;92.72726;80.68023;0.1463614;158.7249;359.0039
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_951.jpg;1.267456;0;0.4585998;-0.3229809;92.73328;80.67692;0.5934855;159.0859;359.0348
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_37_993.jpg;3.120336;0;0.5821251;-0.2269553;92.73315;80.67573;1.091987;159.1049;359.1587
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_034.jpg;4.991072;0;0.7068408;-0.1888637;92.73286;80.67431;1.496928;159.1099;359.35
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_076.jpg;6.881472;0;0.8328674;-0.1430056;92.73249;80.67236;1.76394;159.1032;359.6102
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_119.jpg;8.77384;0;0.9590253;-0.1126717;92.73232;80.67077;1.88868;159.0844;-0.002494801
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_161.jpg;10.62108;0;1;0.08327767;92.73276;80.67252;1.802536;159.0824;0.06811875
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_202.jpg;12.51249;0;1;0.1017658;92.73309;80.67419;1.585013;159.0876;0.06806189
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_243.jpg;14.38523;0;1;0.1461171;92.73326;80.67544;1.234607;159.0928;0.01286124
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_285.jpg;15;0;1;0.1704993;92.73317;80.67557;0.8506834;159.0937;359.9708
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_326.jpg;15;0;1;0.1653869;92.73306;80.67564;0.477909;159.0939;359.9321
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_368.jpg;15;0;1;0.158909;92.73294;80.67568;0.1188711;159.0943;359.8974
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_410.jpg;15;0;1;0.1513779;92.73281;80.67571;359.7764;159.0938;359.8659
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_451.jpg;15;0;1;0.1352855;92.73268;80.67573;359.4631;159.0927;359.8502
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_493.jpg;15;0;1;0.1184611;92.73256;80.67574;359.1899;159.0918;359.8593
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_535.jpg;15;0;1;0.1041373;92.73245;80.67577;358.9502;159.091;359.883
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_576.jpg;15;0;1;0.08463278;92.73236;80.67579;358.7537;159.091;359.9283
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_618.jpg;15;0;1;0.04741468;92.73219;80.67565;358.6458;159.0911;0.04733747
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_660.jpg;15;0;1;-0.03256748;92.73235;80.67649;358.7003;159.0898;0.05878127
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_702.jpg;15;0;1;-0.03780275;92.73249;80.67714;358.8063;159.0887;0.0447624
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_743.jpg;15;0;1;-0.04695129;92.73257;80.67737;358.9217;159.0883;0.03448085
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_786.jpg;15;0;1;-0.05368001;92.73264;80.67742;359.0416;159.0881;0.02784188
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_826.jpg;15;0;1;-0.05459728;92.73269;80.67743;359.1635;159.088;0.02243222
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_868.jpg;15;0;1;-0.05500594;92.73274;80.67743;359.2867;159.0879;0.01720458
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_911.jpg;15;0;1;-0.0549269;92.7328;80.67742;359.4099;159.0878;0.01221041
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_38_958.jpg;15;0;1;-0.05438163;92.73286;80.67741;359.5926;159.0877;0.005244997
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_39_000.jpg;15;0;1;-0.05339631;92.73292;80.67741;359.7115;159.0876;0.0009980607
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_39_042.jpg;15;0;1;-0.05199953;92.73296;80.67739;359.8272;159.0876;-0.002904351
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_39_084.jpg;15;0;1;-0.05022276;92.733;80.67738;359.9386;159.0876;359.9936
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_39_125.jpg;15;0;1;-0.04691859;92.73305;80.67736;0.04509018;159.0876;359.9904
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_39_166.jpg;15;0;1;-0.04434123;92.73308;80.67735;0.1459666;159.0876;359.9876
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_39_208.jpg;0;0;0;-0.04152867;92.73312;80.67733;0.2403445;159.9876;359.9814
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_39_249.jpg;0;0;0;-0.0384311;92.73315;80.67731;0.3282731;159.9877;359.978
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_39_292.jpg;0;0;0;-0.03518694;92.73316;80.67731;0.4090508;159.9877;359.975
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_39_334.jpg;0;0;0.0616173;-0.03180055;92.73318;80.6773;0.4823266;159.9877;359.9724
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_39_375.jpg;0;0;0.1885377;-0.02830691;92.73321;80.67729;0.5478322;159.9878;359.9702
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_39_416.jpg;0;0;0.313308;-0.02242314;92.73323;80.67728;0.6005974;159.9879;359.9734
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_39_458.jpg;0;0;0.4389861;-0.01816432;92.73326;80.67728;0.6615596;159.9879;359.9825
G:\senior1 -CSE 3rd-\Image Processing\vision project\vision-project\IMG\robocam_2022_12_07_21_50_39_500.jpg;0;0;0.5631837;-0.01448322;92.73328;80.67728;0.6908729;159.9878;359.9903
